,fluxes
DM_RNA_PP_3588,0.0
DM_RNA_PP_1985,0.0
DM_RNA_PP_1986,0.0
DM_RNA_PP_0762,0.0
DM_RNA_PP_4683,0.0
DM_RNA_PP_4035,0.0
DM_RNA_PP_0736,0.0
DM_RNA_PP_0733,4.9449941111947095e-11
DM_RNA_PP_0732,0.0
DM_RNA_PP_0735,6.419003442515568e-11
DM_RNA_PP_4659,0.0
DM_RNA_PP_t41,0.0
DM_RNA_PP_0527,0.0
DM_RNA_PP_1315,0.0
DM_RNA_PP_1316,7.042023245995553e-13
DM_RNA_PP_t65,0.0
DM_RNA_PP_t66,0.0
DM_RNA_PP_t67,0.0
DM_RNA_PP_5203,0.0
DM_RNA_PP_0104,0.0
DM_RNA_PP_0106,0.0
DM_RNA_PP_0105,0.0
DM_RNA_PP_2545,0.0
DM_RNA_PP_0160,0.0
DM_RNA_PP_3958,0.0
DM_RNA_PP_0671,0.0
DM_RNA_PP_0510,0.0
DM_RNA_PP_4063,0.0
DM_RNA_PP_1160,0.0
DM_RNA_PP_1877,0.0
DM_RNA_PP_3931,0.0
DM_RNA_PP_0433,0.0
DM_RNA_PP_5120,0.0
DM_RNA_PP_2694,0.0
DM_RNA_PP_1830,0.0
DM_RNA_PP_1802,0.0
DM_RNA_PP_1801,0.0
DM_RNA_PP_1800,0.0
DM_RNA_PP_1799,0.0
DM_RNA_PP_2336,0.0
DM_RNA_PP_1071,0.0
DM_RNA_PP_3320,0.0
DM_RNA_PP_1769,6.6209592762363695e-09
DM_RNA_PP_1768,0.0
DM_RNA_PP_0203,0.0
DM_RNA_PP_5031,0.0
DM_RNA_PP_5030,0.0
DM_RNA_PP_5029,0.0
DM_RNA_PP_0234,0.0
DM_RNA_PP_3754,0.0
DM_RNA_PP_3755,0.0
DM_RNA_PP_3714,0.0
DM_RNA_PP_3713,5.692617816960065e-08
DM_RNA_PP_3715,0.0
DM_RNA_PP_4909,0.0
DM_RNA_PP_3136,0.0
DM_RNA_PP_5036,0.0
DM_RNA_PP_1636,0.0
DM_RNA_PP_4893,0.0
DM_RNA_PP_2489,0.0
DM_RNA_PP_4302,0.0
DM_RNA_PP_4868,1.8112527352757723e-11
DM_RNA_PP_4869,0.0
DM_RNA_PP_2469,0.0
DM_RNA_PP_2470,0.0
DM_RNA_PP_1590,0.0
DM_RNA_PP_t62,0.0
DM_RNA_PP_4213,0.0
DM_RNA_PP_4215,0.0
DM_RNA_PP_4216,0.0
DM_RNA_PP_4214,0.0
DM_RNA_PP_2082,0.0
DM_RNA_PP_0449,0.0
DM_RNA_PP_5380,0.0
DM_RNA_PP_2958,0.0
DM_RNA_PP_4144,0.0
DM_RNA_PP_0834,0.0
DM_RNA_PP_5338,0.0
DM_RNA_PP_4701,0.0
DM_RNA_PP_1400,0.0
DM_RNA_PP_3466,0.0
DM_RNA_PP_5269,0.0
DM_RNA_PP_1351,0.0
DM_RNA_PP_3751,0.0
DM_RNA_PP_0612,0.0
DM_RNA_PP_1943,0.0
DM_RNA_PP_1945,0.0
DM_RNA_PP_4007,0.0
DM_RNA_PP_0310,0.0
DM_RNA_PP_23SC,0.0
DM_RNA_PP_5196,0.0
DM_RNA_PP_1179,0.0
DM_RNA_PP_3951,0.0
DM_RNA_PP_3952,0.0
DM_RNA_PP_4571,0.0
DM_RNA_PP_5177,0.0
DM_RNA_PP_5178,0.0
DM_RNA_PP_5179,0.0
DM_RNA_PP_23SE,0.0
DM_RNA_PP_5141,0.0
DM_RNA_PP_4203,0.0
DM_RNA_PP_1144,0.0
DM_RNA_PP_0878,0.0
DM_RNA_PP_0879,0.0
DM_RNA_PP_0881,0.0
DM_RNA_PP_0880,0.0
DM_RNA_PP_0368,0.0
DM_RNA_PP_4495,0.0
DM_RNA_PP_5075,0.0
DM_RNA_PP_5076,0.0
DM_RNA_PP_2329,0.0
DM_RNA_PP_2637,0.0
DM_RNA_PP_2636,0.0
DM_RNA_PP_2635,0.0
DM_RNA_PP_2638,0.0
DM_RNA_PP_1764,3.731288368273516e-12
DM_RNA_PP_1765,0.0
DM_RNA_PP_3817,0.0
DM_RNA_PP_3814,0.0
DM_RNA_PP_3816,0.0
DM_RNA_PP_3815,0.0
DM_RNA_PP_2592,0.0
DM_RNA_PP_2594,0.0
DM_RNA_PP_2590,0.0
DM_RNA_PP_2591,0.0
DM_RNA_PP_2593,0.0
DM_RNA_PP_1025,0.0
DM_RNA_PP_3778,0.0
DM_RNA_PP_3746,3.8199692129006446e-11
DM_RNA_PP_3745,0.0
DM_RNA_PP_3747,3.8199692129006446e-11
DM_RNA_PP_0525,0.0
DM_RNA_PP_4976,0.0
DM_RNA_PP_0964,0.0
DM_RNA_PP_0026,0.0
DM_RNA_PP_0926,0.0
DM_RNA_PP_0864,0.0
DM_RNA_PP_4922,0.0
DM_RNA_PP_2504,0.0
DM_RNA_PP_4327,0.0
DM_RNA_PP_4326,0.0
DM_RNA_PP_4889,0.0
DM_RNA_PP_5155,0.0
DM_RNA_PP_0870,0.0
DM_RNA_PP_0868,0.0
DM_RNA_PP_0871,0.0
DM_RNA_PP_0869,0.0
DM_RNA_PP_1612,0.0
DM_RNA_PP_2168,0.0
DM_RNA_PP_4293,0.0
DM_RNA_PP_4862,0.0
DM_RNA_PP_5217,0.0
DM_RNA_PP_3633,0.0
DM_RNA_PP_0631,0.0
DM_RNA_PP_2145,0.0
DM_RNA_PP_4266,0.0
DM_RNA_PP_4828,0.0
DM_RNA_PP_4826,0.0
DM_RNA_PP_4829,0.0
DM_RNA_PP_4827,0.0
DM_RNA_PP_2439,0.0
DM_RNA_PP_3599,0.0
DM_RNA_PP_4801,9.32822092068379e-13
DM_RNA_PP_4799,1.865644184136758e-12
DM_RNA_PP_4800,0.0
DM_RNA_PP_4803,0.0
DM_RNA_PP_5365,0.0
DM_RNA_PP_1808,0.0
DM_RNA_PP_0538,0.0
DM_RNA_PP_1461,0.0
DM_RNA_PP_2056,0.0
DM_RNA_PP_3540,0.0
DM_RNA_PP_4140,0.0
DM_RNA_PP_5409,0.0
DM_RNA_PP_t71,0.0
DM_RNA_PP_0446,0.0
DM_RNA_PP_1416,0.0
DM_RNA_PP_1417,0.0
DM_RNA_PP_2910,0.0
DM_RNA_PP_2080,0.0
DM_RNA_PP_0777,0.0
DM_RNA_PP_5294,0.0
DM_RNA_PP_0129,0.0
DM_RNA_PP_0127,0.0
DM_RNA_PP_3459,0.0
DM_RNA_PP_3460,0.0
DM_RNA_PP_3461,0.0
DM_RNA_PP_4051,0.0
DM_RNA_PP_4053,0.0
DM_RNA_PP_4050,0.0
DM_RNA_PP_4052,0.0
DM_RNA_PP_0751,0.0
DM_RNA_PP_5SG,0.0
DM_RNA_PP_1367,0.0
DM_RNA_PP_0265,0.0
DM_RNA_PP_0721,0.0
DM_RNA_PP_5246,0.0
DM_RNA_PP_1345,0.0
DM_RNA_PP_4000,0.0
DM_RNA_PP_3999,1.3359836791888566e-09
DM_RNA_PP_5215,0.0
DM_RNA_PP_2805,0.0
DM_RNA_PP_3970,0.0
DM_RNA_PP_4597,0.0
DM_RNA_PP_5194,0.0
DM_RNA_PP_5193,0.0
DM_RNA_PP_2775,0.0
DM_RNA_PP_2774,0.0
DM_RNA_PP_3948,0.0
DM_RNA_PP_3947,0.0
DM_RNA_PP_0660,0.0
DM_RNA_PP_5168,0.0
DM_RNA_PP_5169,0.0
DM_RNA_PP_5170,0.0
DM_RNA_PP_r01,0.0
DM_RNA_PP_4243,0.0
DM_RNA_PP_2716,0.0
DM_RNA_PP_2717,0.0
DM_RNA_PP_1137,0.0
DM_RNA_PP_1140,0.0
DM_RNA_PP_1139,0.0
DM_RNA_PP_1141,0.0
DM_RNA_PP_1138,0.0
DM_RNA_PP_5SD,0.0
DM_RNA_PP_1844,0.0
DM_RNA_PP_3311,0.0
DM_RNA_PP_5033,0.0
DM_RNA_PP_5032,0.0
DM_RNA_PP_5111,0.0
DM_RNA_PP_4346,0.0
DM_RNA_PP_2680,0.0
DM_RNA_PP_1823,0.0
DM_RNA_PP_0303,0.0
DM_RNA_PP_5046,0.0
DM_RNA_PP_4617,0.0
DM_RNA_PP_1019,0.0
DM_RNA_PP_1017,0.0
DM_RNA_PP_1016,0.0
DM_RNA_PP_1018,0.0
DM_RNA_PP_0391,0.0
DM_RNA_PP_4432,0.0
DM_RNA_PP_4993,0.0
DM_RNA_PP_0988,0.0
DM_RNA_PP_0989,0.0
DM_RNA_PP_1710,0.0
DM_RNA_PP_3173,0.0
DM_RNA_PP_t39,0.0
DM_RNA_PP_t37,0.0
DM_RNA_PP_t38,0.0
DM_RNA_PP_0230,0.0
DM_RNA_PP_2515,0.0
DM_RNA_PP_2513,0.0
DM_RNA_PP_2514,0.0
DM_RNA_PP_0076,0.0
DM_RNA_PP_0077,0.0
DM_RNA_PP_1656,0.0
DM_RNA_PP_1059,0.0
DM_RNA_PP_2184,0.0
DM_RNA_PP_2185,0.0
DM_RNA_PP_2186,0.0
DM_RNA_PP_1607,0.0
DM_RNA_PP_2460,0.0
DM_RNA_PP_1308,0.0
DM_RNA_PP_1362,0.0
DM_RNA_PP_0037,0.0
DM_RNA_PP_2096,0.0
DM_RNA_PP_4202,0.0
DM_RNA_PP_4201,0.0
DM_RNA_PP_4169,0.0
DM_RNA_PP_4123,0.0
DM_RNA_PP_4122,0.0
DM_RNA_PP_4121,0.0
DM_RNA_PP_0823,0.0
DM_RNA_PP_3365,0.0
DM_RNA_PP_5411,0.0
DM_RNA_PP_1409,0.0
DM_RNA_PP_0591,0.0
DM_RNA_PP_2095,0.0
DM_RNA_PP_5288,0.0
DM_RNA_PP_5289,0.0
DM_RNA_PP_1386,0.0
DM_RNA_PP_1385,0.0
DM_RNA_PP_1384,0.0
DM_RNA_PP_3457,0.0
DM_RNA_PP_4670,0.0
DM_RNA_PP_1361,0.0
DM_RNA_PP_1235,0.0
DM_RNA_PP_2324,0.0
DM_RNA_PP_0713,0.0
DM_RNA_PP_1331,6.389203871862073e-11
DM_RNA_PP_1329,1.1085096448725293e-10
DM_RNA_PP_1337,0.0
DM_RNA_PP_1334,0.0
DM_RNA_PP_1336,5.53376836590699e-11
DM_RNA_PP_1338,0.0
DM_RNA_PP_1339,0.0
DM_RNA_PP_1333,0.0
DM_RNA_PP_1335,0.0
DM_RNA_PP_1332,0.0
DM_RNA_PP_3992,0.0
DM_RNA_PP_5213,0.0
DM_RNA_PP_2800,0.0
DM_RNA_PP_2801,0.0
DM_RNA_PP_0606,0.0
DM_RNA_PP_1916,0.0
DM_RNA_PP_1917,0.0
DM_RNA_PP_1171,0.0
DM_RNA_PP_3942,0.0
DM_RNA_PP_3944,0.0
DM_RNA_PP_3941,0.0
DM_RNA_PP_3943,0.0
DM_RNA_PP_0213,0.0
DM_RNA_PP_0214,0.0
DM_RNA_PP_5130,0.0
DM_RNA_PP_1129,0.0
DM_RNA_PP_3590,0.0
DM_RNA_PP_5103,1.0795359178350974e-12
DM_RNA_PP_5104,0.0
DM_RNA_PP_3271,0.0
DM_RNA_PP_3272,0.0
DM_RNA_PP_3270,0.0
DM_RNA_PP_0115,0.0
DM_RNA_PP_4479,3.1829673375779155e-09
DM_RNA_PP_4475,3.1829673375779155e-09
DM_RNA_PP_4480,3.1829673375779155e-09
DM_RNA_PP_4477,3.1829673375779155e-09
DM_RNA_PP_4478,3.1829673375779155e-09
DM_RNA_PP_4481,0.0
DM_RNA_PP_5069,0.0
DM_RNA_PP_1082,0.0
DM_RNA_PP_3828,0.0
DM_RNA_PP_3829,0.0
DM_RNA_PP_3830,0.0
DM_RNA_PP_0240,0.0
DM_RNA_PP_0238,0.0
DM_RNA_PP_0236,0.0
DM_RNA_PP_0239,0.0
DM_RNA_PP_0237,0.0
DM_RNA_PP_1040,0.0
DM_RNA_PP_1041,0.0
DM_RNA_PP_3801,0.0
DM_RNA_PP_3802,0.0
DM_RNA_PP_3803,0.0
DM_RNA_PP_0315,0.0
DM_RNA_PP_0495,0.0
DM_RNA_PP_1009,0.0
DM_RNA_PP_3189,0.0
DM_RNA_PP_3766,0.0
DM_RNA_PP_4428,0.0
DM_RNA_PP_2556,0.0
DM_RNA_PP_0154,0.0
DM_RNA_PP_0417,0.0
DM_RNA_PP_4963,0.0
DM_RNA_PP_4964,0.0
DM_RNA_PP_4854,0.0
DM_RNA_PP_23SF,0.0
DM_RNA_PP_4935,0.0
DM_RNA_PP_4936,1.1953508566343497e-10
DM_RNA_PP_4907,3.215140754191376e-10
DM_RNA_PP_4908,0.0
DM_RNA_PP_3666,0.0
DM_RNA_PP_4881,0.0
DM_RNA_PP_4882,0.0
DM_RNA_PP_0345,0.0
DM_RNA_PP_0342,0.0
DM_RNA_PP_0343,0.0
DM_RNA_PP_0341,0.0
DM_RNA_PP_0344,0.0
DM_RNA_PP_0346,0.0
DM_RNA_PP_2160,0.0
DM_RNA_PP_4282,0.0
DM_RNA_PP_5222,0.0
DM_RNA_PP_4823,0.0
DM_RNA_PP_2432,0.0
DM_RNA_PP_1530,0.0
DM_RNA_PP_2112,0.0
DM_RNA_PP_4223,0.0
DM_RNA_PP_3569,0.0
DM_RNA_PP_1815,0.0
DM_RNA_PP_4160,0.0
DM_RNA_PP_4159,0.0
DM_RNA_PP_4161,0.0
DM_RNA_PP_0844,4.708130110752866e-12
DM_RNA_PP_0843,0.0
DM_RNA_PP_4758,0.0
DM_RNA_PP_4757,0.0
DM_RNA_PP_0169,0.0
DM_RNA_PP_3511,0.0
DM_RNA_PP_4097,0.0
DM_RNA_PP_t64,0.0
DM_RNA_PP_2902,0.0
DM_RNA_PP_2125,0.0
DM_RNA_PP_0323,0.0
DM_RNA_PP_0327,0.0
DM_RNA_PP_0322,0.0
DM_RNA_PP_0325,0.0
DM_RNA_PP_0326,0.0
DM_RNA_PP_0324,0.0
DM_RNA_PP_0066,3.891833329526994e-11
DM_RNA_PP_0065,3.898556797490343e-11
DM_RNA_PP_0067,0.0
DM_RNA_PP_0444,0.0
DM_RNA_PP_0443,0.0
DM_RNA_PP_1378,0.0
DM_RNA_PP_1379,5.692617816960065e-08
DM_RNA_PP_1381,5.692617816960065e-08
DM_RNA_PP_1380,0.0
DM_RNA_PP_0744,0.0
DM_RNA_PP_0260,0.0
DM_RNA_PP_0261,0.0
DM_RNA_PP_2428,0.0
DM_RNA_PP_3989,0.0
DM_RNA_PP_0688,0.0
DM_RNA_PP_4613,0.0
DM_RNA_PP_0121,0.0
DM_RNA_PP_2796,0.0
DM_RNA_PP_2797,0.0
DM_RNA_PP_1912,0.0
DM_RNA_PP_3378,0.0
DM_RNA_PP_5184,0.0
DM_RNA_PP_0654,0.0
DM_RNA_PP_5127,0.0
DM_RNA_PP_16SB,0.0
DM_RNA_PP_3303,0.0
DM_RNA_PP_2375,0.0
DM_RNA_PP_5089,0.0
DM_RNA_PP_16SD,0.0
DM_RNA_PP_t05,3.4491798919178885e-06
DM_RNA_PP_t06,0.0
DM_RNA_PP_t56,0.0
DM_RNA_PP_t52,0.0
DM_RNA_PP_t53,0.0
DM_RNA_PP_t55,0.0
DM_RNA_PP_t54,0.0
DM_RNA_PP_5063,0.0
DM_RNA_PP_5064,0.0
DM_RNA_PP_2647,0.0
DM_RNA_PP_0321,0.0
DM_RNA_PP_2299,0.0
DM_RNA_PP_5005,0.0
DM_RNA_PP_1006,0.0
DM_RNA_PP_4423,0.0
DM_RNA_PP_4983,0.0
DM_RNA_PP_3168,0.0
DM_RNA_PP_3727,0.0
DM_RNA_PP_0600,0.0
DM_RNA_PP_0561,0.0
DM_RNA_PP_2528,0.0
DM_RNA_PP_0937,0.0
DM_RNA_PP_0786,0.0
DM_RNA_PP_4379,0.0
DM_RNA_PP_4974,0.0
DM_RNA_PP_0228,0.0
DM_RNA_PP_0915,0.0
DM_RNA_PP_1645,0.0
DM_RNA_PP_0073,0.0
DM_RNA_PP_0074,0.0
DM_RNA_PP_t12,0.0
DM_RNA_PP_2179,0.0
DM_RNA_PP_0145,0.0
DM_RNA_PP_0478,0.0
DM_RNA_PP_0476,7.042023245995553e-13
DM_RNA_PP_0477,7.042023245995553e-13
DM_RNA_PP_0479,1.5702067463392724e-07
DM_RNA_PP_0339,0.0
DM_RNA_PP_0338,0.0
DM_RNA_PP_4790,0.0
DM_RNA_PP_0626,0.0
DM_RNA_PP_4191,0.0
DM_RNA_PP_4189,0.0
DM_RNA_PP_4193,0.0
DM_RNA_PP_4192,0.0
DM_RNA_PP_4190,0.0
DM_RNA_PP_4187,0.0
DM_RNA_PP_4188,0.0
DM_RNA_PP_0840,0.0
DM_RNA_PP_0839,0.0
DM_RNA_PP_0817,0.0
DM_RNA_PP_4737,0.0
DM_RNA_PP_4736,0.0
DM_RNA_PP_4735,0.0
DM_RNA_PP_2918,0.0
DM_RNA_PP_2008,0.0
DM_RNA_PP_3507,0.0
DM_RNA_PP_0789,0.0
DM_RNA_PP_5302,0.0
DM_RNA_PP_1988,0.0
DM_RNA_PP_0763,0.0
DM_RNA_PP_1251,0.0
DM_RNA_PP_3446,0.0
DM_RNA_PP_4036,0.0
DM_RNA_PP_4037,0.0
DM_RNA_PP_4038,0.0
DM_RNA_PP_1355,0.0
DM_RNA_PP_3741,0.0
DM_RNA_PP_0008,0.0
DM_RNA_PP_2351,0.0
DM_RNA_PP_0165,0.0
DM_RNA_PP_4635,0.0
DM_RNA_PP_1317,0.0
DM_RNA_PP_1318,0.0
DM_RNA_PP_1319,0.0
DM_RNA_PP_1205,0.0
DM_RNA_PP_2792,0.0
DM_RNA_PP_2791,0.0
DM_RNA_PP_1183,0.0
DM_RNA_PP_1904,0.0
DM_RNA_PP_1902,0.0
DM_RNA_PP_1900,3.637587853195796e-11
DM_RNA_PP_3959,0.0
DM_RNA_PP_16SC,0.0
DM_RNA_PP_5182,0.0
DM_RNA_PP_0601,0.0
DM_RNA_PP_t20,0.0
DM_RNA_PP_t23,6.0404055596424e-08
DM_RNA_PP_t24,0.0
DM_RNA_PP_t21,0.0
DM_RNA_PP_t22,0.0
DM_RNA_PP_4548,0.0
DM_RNA_PP_4547,0.0
DM_RNA_PP_5149,0.0
DM_RNA_PP_3322,0.0
DM_RNA_PP_4524,0.0
DM_RNA_PP_5123,0.0
DM_RNA_PP_4487,0.0
DM_RNA_PP_1804,0.0
DM_RNA_PP_1803,0.0
DM_RNA_PP_t57,0.0
DM_RNA_PP_t58,0.0
DM_RNA_PP_1075,0.0
DM_RNA_PP_1076,0.0
DM_RNA_PP_1073,9.120205193914425e-11
DM_RNA_PP_1770,0.0
DM_RNA_PP_1771,0.0
DM_RNA_PP_3821,0.0
DM_RNA_PP_1000,0.0
DM_RNA_PP_1002,2.586694431994526e-09
DM_RNA_PP_0999,0.0
DM_RNA_PP_1001,2.586694431994526e-09
DM_RNA_PP_1722,0.0
DM_RNA_PP_0492,0.0
DM_RNA_PP_3161,0.0
DM_RNA_PP_3162,0.0
DM_RNA_PP_3164,0.0
DM_RNA_PP_3163,0.0
DM_RNA_PP_4401,0.0
DM_RNA_PP_4402,0.0
DM_RNA_PP_4404,0.0
DM_RNA_PP_4403,0.0
DM_RNA_PP_4903,0.0
DM_RNA_PP_0931,0.0
DM_RNA_PP_0930,0.0
DM_RNA_PP_0932,0.0
DM_RNA_PP_3146,0.0
DM_RNA_PP_3147,0.0
DM_RNA_PP_1003,0.0
DM_RNA_PP_4895,0.0
DM_RNA_PP_4897,0.0
DM_RNA_PP_2490,0.0
DM_RNA_PP_1616,0.0
DM_RNA_PP_1617,0.0
DM_RNA_PP_t44,0.0
DM_RNA_PP_1591,0.0
DM_RNA_PP_3074,0.0
DM_RNA_PP_3073,0.0
DM_RNA_PP_2151,0.0
DM_RNA_PP_4840,0.0
DM_RNA_PP_0545,0.0
DM_RNA_PP_3606,0.0
DM_RNA_PP_1394,0.0
DM_RNA_PP_0466,7.042023245995553e-13
DM_RNA_PP_0467,7.042023245995553e-13
DM_RNA_PP_0459,7.042023245995553e-13
DM_RNA_PP_0463,7.042023245995553e-13
DM_RNA_PP_0464,7.042023245995553e-13
DM_RNA_PP_0454,0.0
DM_RNA_PP_0465,7.042023245995553e-13
DM_RNA_PP_0460,7.042023245995553e-13
DM_RNA_PP_0461,7.042023245995553e-13
DM_RNA_PP_0455,0.0
DM_RNA_PP_0457,7.042023245995553e-13
DM_RNA_PP_0456,7.042023245995553e-13
DM_RNA_PP_0458,7.042023245995553e-13
DM_RNA_PP_1520,0.0
DM_RNA_PP_2106,0.0
DM_RNA_PP_4217,0.0
DM_RNA_PP_1495,0.0
DM_RNA_PP_0836,0.0
DM_RNA_PP_0835,0.0
DM_RNA_PP_0448,0.0
DM_RNA_PP_1445,0.0
DM_RNA_PP_1444,0.0
DM_RNA_PP_0808,0.0
DM_RNA_PP_4725,0.0
DM_RNA_PP_4726,6.28737848677094e-09
DM_RNA_PP_2913,0.0
DM_RNA_PP_4702,0.0
DM_RNA_PP_5298,0.0
DM_RNA_PP_5299,0.0
DM_RNA_PP_4059,0.0
DM_RNA_PP_4060,0.0
DM_RNA_PP_4058,0.0
DM_RNA_PP_4677,0.0
DM_RNA_PP_5270,0.0
DM_RNA_PP_1373,0.0
DM_RNA_PP_t03,0.0
DM_RNA_PP_0440,1.4590955715600337e-06
DM_RNA_PP_t02,1.4590955715600337e-06
DM_RNA_PP_t04,9.230754494548012e-07
DM_RNA_PP_t01,0.0
DM_RNA_PP_5250,0.0
DM_RNA_PP_2847,0.0
DM_RNA_PP_2846,0.0
DM_RNA_PP_2844,0.0
DM_RNA_PP_2849,0.0
DM_RNA_PP_2843,0.0
DM_RNA_PP_2845,0.0
DM_RNA_PP_2842,0.0
DM_RNA_PP_2848,0.0
DM_RNA_PP_1225,0.0
DM_RNA_PP_1226,0.0
DM_RNA_PP_t13,0.0
DM_RNA_PP_5233,0.0
DM_RNA_PP_5197,0.0
DM_RNA_PP_5199,0.0
DM_RNA_PP_1286,0.0
DM_RNA_PP_1287,0.0
DM_RNA_PP_1283,0.0
DM_RNA_PP_1281,0.0
DM_RNA_PP_1278,0.0
DM_RNA_PP_1285,0.0
DM_RNA_PP_1284,0.0
DM_RNA_PP_1277,0.0
DM_RNA_PP_1288,0.0
DM_RNA_PP_1280,0.0
DM_RNA_PP_1279,0.0
DM_RNA_PP_1282,0.0
DM_RNA_PP_2554,0.0
DM_RNA_PP_3953,0.0
DM_RNA_PP_0669,0.0
DM_RNA_PP_5180,0.0
DM_RNA_PP_5SE,0.0
DM_RNA_PP_1872,0.0
DM_RNA_PP_0381,0.0
DM_RNA_PP_4194,0.0
DM_RNA_PP_2368,0.0
DM_RNA_PP_5078,0.0
DM_RNA_PP_5079,0.0
DM_RNA_PP_2657,0.0
DM_RNA_PP_2658,0.0
DM_RNA_PP_2659,0.0
DM_RNA_PP_1097,0.0
DM_RNA_PP_23SA,0.0
DM_RNA_PP_3253,0.0
DM_RNA_PP_3254,0.0
DM_RNA_PP_3839,0.0
DM_RNA_PP_5053,0.0
DM_RNA_PP_5054,7.89196974429748e-08
DM_RNA_PP_1766,0.0
DM_RNA_PP_0284,0.0
DM_RNA_PP_4600,0.0
DM_RNA_PP_1743,0.0
DM_RNA_PP_0297,0.0
DM_RNA_PP_4998,0.0
DM_RNA_PP_4997,1.0998708921004154e-09
DM_RNA_PP_4999,0.0
DM_RNA_PP_4646,0.0
DM_RNA_PP_0156,0.0
DM_RNA_dummy,0.0
ATPM,0.92
DM_clpn140_p,0.14402503967285157
DM_clpn160_p,0.14402503967285157
DM_clpn161_p,0.14402503967285157
DM_clpn180_p,0.14402503967285157
DM_clpn181_p,0.14402503967285157
DM_cpe160_c,0.14402503967285157
DM_cpg160_c,0.14402503967285157
DM_lipopb_c,0.14402503967285157
DM_lpspput_e,0.14402503967285157
DM_pe140_c,0.14402503967285157
DM_pe160_c,0.14402503967285157
DM_pe161_c,0.14402503967285157
DM_pe180_c,0.14402503967285157
DM_pe181_c,0.14402503967285157
DM_pg140_c,0.14402503967285157
DM_pg160_c,0.14402503967285157
DM_pg161_c,0.14402503967285157
DM_pg180_c,0.14402503967285157
DM_pg181_c,0.14402503967285157
